Transaction,Item,,date_time,period_day,Quantity
7396,Bread,,01-03-2017 14:52,afternoon,1
7397,Coffee,,01-03-2017 15:08,afternoon,1
7397,Coffee,,01-03-2017 15:08,afternoon,1
7397,Tea,,01-03-2017 15:08,afternoon,1
7397,Tea,,01-03-2017 15:08,afternoon,1
7397,Soup,,01-03-2017 15:08,afternoon,1
7397,Chicken Stew,,01-03-2017 15:08,afternoon,1
7397,Cake,,01-03-2017 15:08,afternoon,1
7397,Cake,,01-03-2017 15:08,afternoon,1
7398,Cookies,,01-03-2017 15:12,afternoon,1
7398,Coffee,,01-03-2017 15:12,afternoon,1
7399,Farm House,,01-03-2017 15:26,afternoon,1
7400,Coffee,,01-03-2017 15:41,afternoon,1
7400,Coffee,,01-03-2017 15:41,afternoon,1
7400,Bread,,01-03-2017 15:41,afternoon,1
7401,Tea,,01-03-2017 15:58,afternoon,1
7401,Coke,,01-03-2017 15:58,afternoon,1
7401,Truffles,,01-03-2017 15:58,afternoon,1
7401,Bread,,01-03-2017 15:58,afternoon,1
7402,Bread,,01-03-2017 16:35,afternoon,1
7403,Cake,,01-03-2017 16:53,afternoon,1
7403,Bread,,01-03-2017 16:53,afternoon,1
7403,Tea,,01-03-2017 16:53,afternoon,1
7404,Bread,,01-03-2017 16:57,afternoon,1
7404,Smoothies,,01-03-2017 16:57,afternoon,1
7405,Coffee,,01-03-2017 17:07,evening,1
7406,Coffee,,02-03-2017 8:33,morning,1
7406,Juice,,02-03-2017 8:33,morning,1
7407,Coffee,,02-03-2017 8:59,morning,1
7408,Bread,,02-03-2017 9:16,morning,1
7409,Tea,,02-03-2017 9:20,morning,1
7409,Toast,,02-03-2017 9:20,morning,1
7409,Coffee,,02-03-2017 9:20,morning,1
7410,Jam,,02-03-2017 9:26,morning,1
7410,Bread,,02-03-2017 9:26,morning,1
7411,Coffee,,02-03-2017 9:28,morning,1
7411,Pastry,,02-03-2017 9:28,morning,1
7412,Bread,,02-03-2017 9:50,morning,1
7413,Bread,,02-03-2017 9:58,morning,1
7414,Tea,,02-03-2017 10:00,morning,1
7414,Cake,,02-03-2017 10:00,morning,1
7415,Bread,,02-03-2017 10:36,morning,1
7415,Hot chocolate,,02-03-2017 10:36,morning,1
7416,Coffee,,02-03-2017 11:04,morning,1
7416,Coffee,,02-03-2017 11:04,morning,1
7416,Cake,,02-03-2017 11:04,morning,1
7417,Bread,,02-03-2017 11:11,morning,1
7417,Pastry,,02-03-2017 11:11,morning,1
7417,Hot chocolate,,02-03-2017 11:11,morning,1
7417,Coffee,,02-03-2017 11:11,morning,1
7418,Hot chocolate,,02-03-2017 11:12,morning,1
7418,Coffee,,02-03-2017 11:12,morning,1
7418,Cake,,02-03-2017 11:12,morning,1
7419,Coffee,,02-03-2017 11:13,morning,1
7419,Toast,,02-03-2017 11:13,morning,1
7420,Cake,,02-03-2017 11:57,morning,1
7420,Coffee,,02-03-2017 11:57,morning,1
7421,Pastry,,02-03-2017 12:04,afternoon,1
7421,Pastry,,02-03-2017 12:04,afternoon,1
7421,Bread,,02-03-2017 12:04,afternoon,1
7423,Coffee,,02-03-2017 12:07,afternoon,1
7423,Coffee,,02-03-2017 12:07,afternoon,1
7423,Tea,,02-03-2017 12:07,afternoon,1
7424,Coffee,,02-03-2017 12:08,afternoon,1
7424,Coffee,,02-03-2017 12:08,afternoon,1
7424,Baguette,,02-03-2017 12:08,afternoon,1
7425,Coffee,,02-03-2017 12:16,afternoon,1
7425,Coffee,,02-03-2017 12:16,afternoon,1
7425,Pastry,,02-03-2017 12:16,afternoon,1
7426,Bread,,02-03-2017 12:22,afternoon,1
7426,Pastry,,02-03-2017 12:22,afternoon,1
7427,Bread,,02-03-2017 12:49,afternoon,1
7428,Coffee,,02-03-2017 13:21,afternoon,1
7428,Coffee,,02-03-2017 13:21,afternoon,1
7428,Cookies,,02-03-2017 13:21,afternoon,1
7429,Coffee,,02-03-2017 13:22,afternoon,1
7429,Sandwich,,02-03-2017 13:22,afternoon,1
7430,Tea,,02-03-2017 13:23,afternoon,1
7431,Bread,,02-03-2017 13:39,afternoon,1
7432,Bread,,02-03-2017 13:48,afternoon,1
7433,Tea,,02-03-2017 13:53,afternoon,1
7433,Tea,,02-03-2017 13:53,afternoon,1
7434,Bread,,02-03-2017 14:10,afternoon,1
7435,Coffee,,02-03-2017 14:36,afternoon,1
7435,Coffee,,02-03-2017 14:36,afternoon,1
7436,Chicken Stew,,02-03-2017 14:40,afternoon,1
7437,Coffee,,02-03-2017 14:47,afternoon,1
7437,Sandwich,,02-03-2017 14:47,afternoon,1
7438,Coffee,,02-03-2017 15:26,afternoon,1
7438,Hot chocolate,,02-03-2017 15:26,afternoon,1
7438,Bread,,02-03-2017 15:26,afternoon,1
7438,Pastry,,02-03-2017 15:26,afternoon,1
7439,Coffee,,02-03-2017 15:44,afternoon,1
7439,Coffee,,02-03-2017 15:44,afternoon,1
7439,Bread,,02-03-2017 15:44,afternoon,1
7440,Coffee,,02-03-2017 15:46,afternoon,1
7440,Coffee,,02-03-2017 15:46,afternoon,1
7440,Coffee,,02-03-2017 15:46,afternoon,1
7440,Bread,,02-03-2017 15:46,afternoon,1
7441,Hot chocolate,,02-03-2017 15:46,afternoon,1
7441,Pastry,,02-03-2017 15:46,afternoon,1
7442,Coffee,,02-03-2017 15:47,afternoon,1
7442,Hot chocolate,,02-03-2017 15:47,afternoon,1
7443,Coffee,,02-03-2017 15:51,afternoon,1
7443,Tea,,02-03-2017 15:51,afternoon,1
7444,Tea,,02-03-2017 16:03,afternoon,1
7444,Tea,,02-03-2017 16:03,afternoon,1
7445,Coffee,,02-03-2017 16:10,afternoon,1
7445,Cake,,02-03-2017 16:10,afternoon,1
7446,Coffee,,02-03-2017 16:21,afternoon,1
7446,Cake,,02-03-2017 16:21,afternoon,1
7447,Muffin,,02-03-2017 16:24,afternoon,1
7447,Bread,,02-03-2017 16:24,afternoon,1
7448,Tea,,02-03-2017 16:25,afternoon,1
7448,Tea,,02-03-2017 16:25,afternoon,1
7448,Pastry,,02-03-2017 16:25,afternoon,1
7449,Cake,,02-03-2017 16:41,afternoon,1
7450,Bread,,02-03-2017 16:54,afternoon,1
7451,Bread,,02-03-2017 16:54,afternoon,1
7452,Bread,,02-03-2017 16:54,afternoon,1
7453,Bread,,03-03-2017 8:33,morning,1
7453,Pastry,,03-03-2017 8:33,morning,1
7454,Bread,,03-03-2017 8:57,morning,1
7454,Bread,,03-03-2017 8:57,morning,1
7455,Coffee,,03-03-2017 9:15,morning,1
7456,Coffee,,03-03-2017 9:21,morning,1
7456,Coffee,,03-03-2017 9:21,morning,1
7456,Toast,,03-03-2017 9:21,morning,1
7457,Coffee,,03-03-2017 9:22,morning,1
7457,Coffee,,03-03-2017 9:22,morning,1
7458,Coffee,,03-03-2017 9:34,morning,1
7458,Coffee,,03-03-2017 9:34,morning,1
7459,Coffee,,03-03-2017 9:43,morning,1
7459,Coffee,,03-03-2017 9:43,morning,1
7459,Juice,,03-03-2017 9:43,morning,1
7459,Cake,,03-03-2017 9:43,morning,1
7459,Cookies,,03-03-2017 9:43,morning,1
7460,Coffee,,03-03-2017 9:47,morning,1
7461,Coffee,,03-03-2017 9:50,morning,1
7461,Tiffin,,03-03-2017 9:50,morning,1
7462,Bread,,03-03-2017 9:51,morning,1
7463,Coffee,,03-03-2017 10:00,morning,1
7464,Coffee,,03-03-2017 10:16,morning,1
7464,Pastry,,03-03-2017 10:16,morning,1
7464,Pastry,,03-03-2017 10:16,morning,1
7465,Pastry,,03-03-2017 10:22,morning,1
7465,Pastry,,03-03-2017 10:22,morning,1
7465,Bread,,03-03-2017 10:22,morning,1
7465,Sandwich,,03-03-2017 10:22,morning,1
7465,Coffee,,03-03-2017 10:22,morning,1
7466,Fudge,,03-03-2017 10:26,morning,1
7467,Scandinavian,,03-03-2017 10:27,morning,1
7468,Bread,,03-03-2017 10:44,morning,1
7468,Hot chocolate,,03-03-2017 10:44,morning,1
7469,Fudge,,03-03-2017 10:48,morning,1
7469,Fudge,,03-03-2017 10:48,morning,1
7469,Coffee,,03-03-2017 10:48,morning,1
7469,Alfajores,,03-03-2017 10:48,morning,1
7470,Coffee,,03-03-2017 10:54,morning,1
7471,Coffee,,03-03-2017 10:58,morning,1
7471,Coffee,,03-03-2017 10:58,morning,1
7472,Tea,,03-03-2017 10:58,morning,1
7473,Bread,,03-03-2017 11:00,morning,1
7474,Bread,,03-03-2017 11:05,morning,1
7475,Coffee,,03-03-2017 11:07,morning,1
7475,Pastry,,03-03-2017 11:07,morning,1
7476,Coffee,,03-03-2017 11:21,morning,1
7476,Tea,,03-03-2017 11:21,morning,1
7477,Sandwich,,03-03-2017 11:21,morning,1
7478,Coffee,,03-03-2017 11:26,morning,1
7478,Cake,,03-03-2017 11:26,morning,1
7478,Tiffin,,03-03-2017 11:26,morning,1
7479,Coffee,,03-03-2017 11:36,morning,1
7480,Coffee,,03-03-2017 11:40,morning,1
7480,Pastry,,03-03-2017 11:40,morning,1
7480,Tea,,03-03-2017 11:40,morning,1
7481,Coffee,,03-03-2017 11:43,morning,1
7482,Coffee,,03-03-2017 11:56,morning,1
7482,Coffee,,03-03-2017 11:56,morning,1
7483,Chicken Stew,,03-03-2017 11:59,morning,1
7483,Sandwich,,03-03-2017 11:59,morning,1
7483,Mineral water,,03-03-2017 11:59,morning,1
7484,Cookies,,03-03-2017 12:15,afternoon,1
7484,Cake,,03-03-2017 12:15,afternoon,1
7484,Bread,,03-03-2017 12:15,afternoon,1
7485,Bread,,03-03-2017 12:21,afternoon,1
7485,Pastry,,03-03-2017 12:21,afternoon,1
7485,Coffee,,03-03-2017 12:21,afternoon,1
7485,Eggs,,03-03-2017 12:21,afternoon,1
7486,Bread,,03-03-2017 12:26,afternoon,1
7487,Coffee,,03-03-2017 12:33,afternoon,1
7487,Salad,,03-03-2017 12:33,afternoon,1
7487,Sandwich,,03-03-2017 12:33,afternoon,1
7488,Coffee,,03-03-2017 13:07,afternoon,1
7488,Bread,,03-03-2017 13:07,afternoon,1
7488,Pastry,,03-03-2017 13:07,afternoon,1
7489,Bread,,03-03-2017 13:11,afternoon,1
7489,Bread,,03-03-2017 13:11,afternoon,1
7489,Coffee,,03-03-2017 13:11,afternoon,1
7490,Chicken Stew,,03-03-2017 13:12,afternoon,1
7490,Tea,,03-03-2017 13:12,afternoon,1
7491,Cookies,,03-03-2017 13:15,afternoon,1
7491,Sandwich,,03-03-2017 13:15,afternoon,1
7491,Coffee,,03-03-2017 13:15,afternoon,1
7491,Coffee,,03-03-2017 13:15,afternoon,1
7492,Coffee,,03-03-2017 13:16,afternoon,1
7492,Coffee,,03-03-2017 13:16,afternoon,1
7492,Tiffin,,03-03-2017 13:16,afternoon,1
7492,Alfajores,,03-03-2017 13:16,afternoon,1
7493,Bread,,03-03-2017 13:32,afternoon,1
7493,Pastry,,03-03-2017 13:32,afternoon,1
7493,Pastry,,03-03-2017 13:32,afternoon,1
7494,Tiffin,,03-03-2017 13:42,afternoon,1
7494,Hot chocolate,,03-03-2017 13:42,afternoon,1
7495,Spanish Brunch,,03-03-2017 13:54,afternoon,1
7495,Duck egg,,03-03-2017 13:54,afternoon,1
7495,Tea,,03-03-2017 13:54,afternoon,1
7495,Bread,,03-03-2017 13:54,afternoon,1
7496,Tea,,03-03-2017 13:57,afternoon,1
7496,Soup,,03-03-2017 13:57,afternoon,1
7496,Cookies,,03-03-2017 13:57,afternoon,1
7497,Juice,,03-03-2017 13:58,afternoon,1
7497,Muffin,,03-03-2017 13:58,afternoon,1
7497,Cake,,03-03-2017 13:58,afternoon,1
7497,Soup,,03-03-2017 13:58,afternoon,1
7498,Sandwich,,03-03-2017 13:59,afternoon,1
7498,Coffee,,03-03-2017 13:59,afternoon,1
7498,Coke,,03-03-2017 13:59,afternoon,1
7498,Smoothies,,03-03-2017 13:59,afternoon,1
7499,Afternoon with the baker,,03-03-2017 14:34,afternoon,1
7500,Coffee,,03-03-2017 14:41,afternoon,1
7500,Coffee,,03-03-2017 14:41,afternoon,1
7500,Sandwich,,03-03-2017 14:41,afternoon,1
7501,Pastry,,03-03-2017 15:00,afternoon,1
7501,Scone,,03-03-2017 15:00,afternoon,1
7501,Bread,,03-03-2017 15:00,afternoon,1
7502,Coffee,,03-03-2017 15:08,afternoon,1
7502,Bread,,03-03-2017 15:08,afternoon,1
7503,Bread,,03-03-2017 15:09,afternoon,1
7504,Sandwich,,03-03-2017 15:31,afternoon,1
7505,Coffee,,03-03-2017 15:32,afternoon,1
7505,Cookies,,03-03-2017 15:32,afternoon,1
7506,Scone,,03-03-2017 15:40,afternoon,1
7507,Coffee,,03-03-2017 15:46,afternoon,1
7508,Bread,,03-03-2017 15:49,afternoon,1
7508,Bread,,03-03-2017 15:49,afternoon,1
7508,Tiffin,,03-03-2017 15:49,afternoon,1
7508,Sandwich,,03-03-2017 15:49,afternoon,1
7509,Tea,,03-03-2017 15:54,afternoon,1
7509,Juice,,03-03-2017 15:54,afternoon,1
7509,Bread,,03-03-2017 15:54,afternoon,1
7509,Afternoon with the baker,,03-03-2017 15:54,afternoon,1
7510,Scone,,03-03-2017 16:03,afternoon,1
7510,Coffee,,03-03-2017 16:03,afternoon,1
7511,Cake,,03-03-2017 16:20,afternoon,1
7512,Coffee,,04-03-2017 8:13,morning,1
7512,Coffee,,04-03-2017 8:13,morning,1
7512,Truffles,,04-03-2017 8:13,morning,1
7512,Alfajores,,04-03-2017 8:13,morning,1
7512,Scone,,04-03-2017 8:13,morning,1
7513,Coffee,,04-03-2017 8:37,morning,1
7514,Bread,,04-03-2017 8:45,morning,1
7515,Coffee,,04-03-2017 8:49,morning,1
7516,Coffee,,04-03-2017 8:50,morning,1
7516,Scone,,04-03-2017 8:50,morning,1
7516,Bread,,04-03-2017 8:50,morning,1
7517,Bread,,04-03-2017 8:50,morning,1
7518,Coffee,,04-03-2017 8:51,morning,1
7519,Coffee,,04-03-2017 9:01,morning,1
7519,Coke,,04-03-2017 9:01,morning,1
7519,Pastry,,04-03-2017 9:01,morning,1
7520,Farm House,,04-03-2017 9:07,morning,1
7520,Coffee,,04-03-2017 9:07,morning,1
7520,Hot chocolate,,04-03-2017 9:07,morning,1
7521,Bread,,04-03-2017 9:12,morning,1
7521,Pastry,,04-03-2017 9:12,morning,1
7522,Scone,,04-03-2017 9:15,morning,1
7523,Pastry,,04-03-2017 9:20,morning,1
7523,Coffee,,04-03-2017 9:20,morning,1
7524,Scone,,04-03-2017 9:51,morning,1
7524,Bread,,04-03-2017 9:51,morning,1
7525,Coffee,,04-03-2017 10:01,morning,1
7525,Juice,,04-03-2017 10:01,morning,1
7525,Tiffin,,04-03-2017 10:01,morning,1
7525,Brownie,,04-03-2017 10:01,morning,1
7526,Alfajores,,04-03-2017 10:01,morning,1
7526,Scandinavian,,04-03-2017 10:01,morning,1
7527,Bread,,04-03-2017 10:04,morning,1
7528,Tea,,04-03-2017 10:05,morning,1
7528,Juice,,04-03-2017 10:05,morning,1
7528,Coffee,,04-03-2017 10:05,morning,1
7529,Pastry,,04-03-2017 10:12,morning,1
7529,Pastry,,04-03-2017 10:12,morning,1
7529,Scone,,04-03-2017 10:12,morning,1
7529,Coffee,,04-03-2017 10:12,morning,1
7530,Muffin,,04-03-2017 10:25,morning,1
7530,Scone,,04-03-2017 10:25,morning,1
7530,Coffee,,04-03-2017 10:25,morning,1
7531,Bread,,04-03-2017 10:26,morning,1
7532,Coffee,,04-03-2017 10:33,morning,1
7533,Bread,,04-03-2017 10:39,morning,1
7534,Baguette,,04-03-2017 10:44,morning,1
7534,Scone,,04-03-2017 10:44,morning,1
7534,Medialuna,,04-03-2017 10:44,morning,1
7534,Cookies,,04-03-2017 10:44,morning,1
7534,Scandinavian,,04-03-2017 10:44,morning,1
7535,Bread,,04-03-2017 10:47,morning,1
7535,Coffee,,04-03-2017 10:47,morning,1
7535,Bread,,04-03-2017 10:47,morning,1
7536,Coffee,,04-03-2017 10:48,morning,1
7536,Coffee,,04-03-2017 10:48,morning,1
7536,Pastry,,04-03-2017 10:48,morning,1
7536,Bread,,04-03-2017 10:48,morning,1
7537,Baguette,,04-03-2017 10:59,morning,1
7538,Bread,,04-03-2017 11:00,morning,1
7539,Bread,,04-03-2017 11:02,morning,1
7539,Cake,,04-03-2017 11:02,morning,1
7539,Jammie Dodgers,,04-03-2017 11:02,morning,1
7540,Bread,,04-03-2017 11:03,morning,1
7540,Coffee,,04-03-2017 11:03,morning,1
7540,Sandwich,,04-03-2017 11:03,morning,1
7540,Extra Salami or Feta,,04-03-2017 11:03,morning,1
7541,Cake,,04-03-2017 11:05,morning,1
7541,Brownie,,04-03-2017 11:05,morning,1
7541,Mineral water,,04-03-2017 11:05,morning,1
7541,Coffee,,04-03-2017 11:05,morning,1
7541,Tea,,04-03-2017 11:05,morning,1
7541,Hot chocolate,,04-03-2017 11:05,morning,1
7542,Coffee,,04-03-2017 11:20,morning,1
7542,Coke,,04-03-2017 11:20,morning,1
7543,Bread,,04-03-2017 11:28,morning,1
7544,Tea,,04-03-2017 11:29,morning,1
7544,Coffee,,04-03-2017 11:29,morning,1
7545,Coffee,,04-03-2017 11:36,morning,1
7545,Coffee,,04-03-2017 11:36,morning,1
7545,Coffee,,04-03-2017 11:36,morning,1
7545,Cookies,,04-03-2017 11:36,morning,1
7546,Bread,,04-03-2017 11:43,morning,1
7547,Spanish Brunch,,04-03-2017 11:44,morning,1
7547,The Nomad,,04-03-2017 11:44,morning,1
7547,Coffee,,04-03-2017 11:44,morning,1
7548,Coffee,,04-03-2017 11:45,morning,1
7548,Muffin,,04-03-2017 11:45,morning,1
7549,Scone,,04-03-2017 11:46,morning,1
7549,Coffee,,04-03-2017 11:46,morning,1
7550,Coffee,,04-03-2017 11:50,morning,1
7550,Coffee,,04-03-2017 11:50,morning,1
7550,Bread,,04-03-2017 11:50,morning,1
7550,Tiffin,,04-03-2017 11:50,morning,1
7551,Baguette,,04-03-2017 11:51,morning,1
7552,Bread,,04-03-2017 12:03,afternoon,1
7552,Coffee,,04-03-2017 12:03,afternoon,1
7553,Coffee,,04-03-2017 12:05,afternoon,1
7553,Smoothies,,04-03-2017 12:05,afternoon,1
7553,Brownie,,04-03-2017 12:05,afternoon,1
7553,Sandwich,,04-03-2017 12:05,afternoon,1
7553,Sandwich,,04-03-2017 12:05,afternoon,1
7554,Toast,,04-03-2017 12:12,afternoon,1
7554,Scone,,04-03-2017 12:12,afternoon,1
7554,Brownie,,04-03-2017 12:12,afternoon,1
7554,Coffee,,04-03-2017 12:12,afternoon,1
7554,Coke,,04-03-2017 12:12,afternoon,1
7555,Bread,,04-03-2017 12:23,afternoon,1
7555,Bread,,04-03-2017 12:23,afternoon,1
7555,Cake,,04-03-2017 12:23,afternoon,1
7555,Soup,,04-03-2017 12:23,afternoon,1
7555,Smoothies,,04-03-2017 12:23,afternoon,1
7555,Sandwich,,04-03-2017 12:23,afternoon,1
7556,Bread,,04-03-2017 12:24,afternoon,1
7557,Coffee,,04-03-2017 12:28,afternoon,1
7557,Juice,,04-03-2017 12:28,afternoon,1
7557,Toast,,04-03-2017 12:28,afternoon,1
7557,Sandwich,,04-03-2017 12:28,afternoon,1
7557,Baguette,,04-03-2017 12:28,afternoon,1
7558,Bread,,04-03-2017 12:29,afternoon,1
7558,Coffee,,04-03-2017 12:29,afternoon,1
7559,Coffee,,04-03-2017 12:35,afternoon,1
7560,Coffee,,04-03-2017 12:36,afternoon,1
7560,Spanish Brunch,,04-03-2017 12:36,afternoon,1
7561,Bread,,04-03-2017 12:40,afternoon,1
7561,Brownie,,04-03-2017 12:40,afternoon,1
7561,Scandinavian,,04-03-2017 12:40,afternoon,1
7561,Coffee,,04-03-2017 12:40,afternoon,1
7561,Coffee,,04-03-2017 12:40,afternoon,1
7561,Soup,,04-03-2017 12:40,afternoon,1
7562,Pastry,,04-03-2017 12:42,afternoon,1
7563,Vegan Feast,,04-03-2017 12:43,afternoon,1
7564,Cake,,04-03-2017 12:47,afternoon,1
7564,Muffin,,04-03-2017 12:47,afternoon,1
7565,Baguette,,04-03-2017 12:48,afternoon,1
7566,Sandwich,,04-03-2017 12:49,afternoon,1
7566,Chicken Stew,,04-03-2017 12:49,afternoon,1
7566,Coffee,,04-03-2017 12:49,afternoon,1
7566,Truffles,,04-03-2017 12:49,afternoon,1
7566,Coke,,04-03-2017 12:49,afternoon,1
7567,Tea,,04-03-2017 12:53,afternoon,1
7567,Scone,,04-03-2017 12:53,afternoon,1
7567,Soup,,04-03-2017 12:53,afternoon,1
7568,Bread,,04-03-2017 12:56,afternoon,1
7569,Soup,,04-03-2017 12:58,afternoon,1
7569,Sandwich,,04-03-2017 12:58,afternoon,1
7569,Juice,,04-03-2017 12:58,afternoon,1
7570,Cookies,,04-03-2017 13:00,afternoon,1
7570,Mineral water,,04-03-2017 13:00,afternoon,1
7570,Coffee,,04-03-2017 13:00,afternoon,1
7571,Cookies,,04-03-2017 13:15,afternoon,1
7571,Pastry,,04-03-2017 13:15,afternoon,1
7571,Coffee,,04-03-2017 13:15,afternoon,1
7572,Sandwich,,04-03-2017 13:18,afternoon,1
7572,Coffee,,04-03-2017 13:18,afternoon,1
7572,Soup,,04-03-2017 13:18,afternoon,1
7572,Art Tray,,04-03-2017 13:18,afternoon,1
7572,Scone,,04-03-2017 13:18,afternoon,1
7572,Brownie,,04-03-2017 13:18,afternoon,1
7573,Cake,,04-03-2017 13:30,afternoon,1
7573,Tiffin,,04-03-2017 13:30,afternoon,1
7574,Scone,,04-03-2017 13:32,afternoon,1
7574,Tea,,04-03-2017 13:32,afternoon,1
7575,Brownie,,04-03-2017 13:37,afternoon,1
7575,Cookies,,04-03-2017 13:37,afternoon,1
7576,Sandwich,,04-03-2017 13:40,afternoon,1
7576,Juice,,04-03-2017 13:40,afternoon,1
7577,Hot chocolate,,04-03-2017 13:43,afternoon,1
7577,Coffee,,04-03-2017 13:43,afternoon,1
7577,Cake,,04-03-2017 13:43,afternoon,1
7577,Scone,,04-03-2017 13:43,afternoon,1
7577,Cookies,,04-03-2017 13:43,afternoon,1
7577,Bread,,04-03-2017 13:43,afternoon,1
7578,Tea,,04-03-2017 13:45,afternoon,1
7578,Hot chocolate,,04-03-2017 13:45,afternoon,1
7578,Cake,,04-03-2017 13:45,afternoon,1
7578,Salad,,04-03-2017 13:45,afternoon,1
7579,Bread,,04-03-2017 13:46,afternoon,1
7579,Tea,,04-03-2017 13:46,afternoon,1
7579,Soup,,04-03-2017 13:46,afternoon,1
7579,Sandwich,,04-03-2017 13:46,afternoon,1
7580,Spanish Brunch,,04-03-2017 13:55,afternoon,1
7580,Sandwich,,04-03-2017 13:55,afternoon,1
7581,Toast,,04-03-2017 13:57,afternoon,1
7581,Bread,,04-03-2017 13:57,afternoon,1
7582,Coffee,,04-03-2017 14:05,afternoon,1
7582,Tea,,04-03-2017 14:05,afternoon,1
7582,Toast,,04-03-2017 14:05,afternoon,1
7583,Scone,,04-03-2017 14:15,afternoon,1
7584,Scone,,04-03-2017 14:22,afternoon,1
7584,Coffee,,04-03-2017 14:22,afternoon,1
7584,Coffee,,04-03-2017 14:22,afternoon,1
7585,Bread,,04-03-2017 14:22,afternoon,1
7585,Brownie,,04-03-2017 14:22,afternoon,1
7586,Tea,,04-03-2017 14:23,afternoon,1
7586,Soup,,04-03-2017 14:23,afternoon,1
7587,Hot chocolate,,04-03-2017 14:28,afternoon,1
7587,Coffee,,04-03-2017 14:28,afternoon,1
7587,Cake,,04-03-2017 14:28,afternoon,1
7587,Scone,,04-03-2017 14:28,afternoon,1
7588,Coke,,04-03-2017 14:29,afternoon,1
7588,Tea,,04-03-2017 14:29,afternoon,1
7588,Brownie,,04-03-2017 14:29,afternoon,1
7589,Hot chocolate,,04-03-2017 14:30,afternoon,1
7589,Truffles,,04-03-2017 14:30,afternoon,1
7589,Spanish Brunch,,04-03-2017 14:30,afternoon,1
7590,Chicken Stew,,04-03-2017 14:36,afternoon,1
7590,Granola,,04-03-2017 14:36,afternoon,1
7590,Coke,,04-03-2017 14:36,afternoon,1
7591,Spanish Brunch,,04-03-2017 14:43,afternoon,1
7591,Smoothies,,04-03-2017 14:43,afternoon,1
7592,Bread,,04-03-2017 14:47,afternoon,1
7593,Coffee,,04-03-2017 14:57,afternoon,1
7593,Coffee,,04-03-2017 14:57,afternoon,1
7593,Scone,,04-03-2017 14:57,afternoon,1
7594,Tea,,04-03-2017 14:59,afternoon,1
7595,Tea,,04-03-2017 15:19,afternoon,1
7596,Scandinavian,,04-03-2017 15:24,afternoon,1
7597,Coffee,,04-03-2017 15:29,afternoon,1
7597,Hot chocolate,,04-03-2017 15:29,afternoon,1
7598,Scone,,04-03-2017 15:30,afternoon,1
7598,Cake,,04-03-2017 15:30,afternoon,1
7598,Bread,,04-03-2017 15:30,afternoon,1
7598,Bread,,04-03-2017 15:30,afternoon,1
7598,Coffee,,04-03-2017 15:30,afternoon,1
7598,Hot chocolate,,04-03-2017 15:30,afternoon,1
7599,Tea,,04-03-2017 15:32,afternoon,1
7599,Scone,,04-03-2017 15:32,afternoon,1
7599,Bread,,04-03-2017 15:32,afternoon,1
7600,Scandinavian,,04-03-2017 15:33,afternoon,1
7601,Coffee,,04-03-2017 15:57,afternoon,1
7601,Coffee,,04-03-2017 15:57,afternoon,1
7601,Bread,,04-03-2017 15:57,afternoon,1
7602,Bread,,04-03-2017 16:00,afternoon,1
7602,Coffee,,04-03-2017 16:00,afternoon,1
7602,Scone,,04-03-2017 16:00,afternoon,1
7602,Cookies,,04-03-2017 16:00,afternoon,1
7602,Soup,,04-03-2017 16:00,afternoon,1
7602,Salad,,04-03-2017 16:00,afternoon,1
7602,Truffles,,04-03-2017 16:00,afternoon,1
7602,Mineral water,,04-03-2017 16:00,afternoon,1
7603,Tiffin,,04-03-2017 16:19,afternoon,1
7603,Coffee,,04-03-2017 16:19,afternoon,1
7603,Tea,,04-03-2017 16:19,afternoon,1
7604,Coffee,,04-03-2017 16:19,afternoon,1
7605,Bread,,04-03-2017 16:21,afternoon,1
7605,Hot chocolate,,04-03-2017 16:21,afternoon,1
7605,Scone,,04-03-2017 16:21,afternoon,1
7606,Tea,,04-03-2017 16:24,afternoon,1
7606,Tea,,04-03-2017 16:24,afternoon,1
7606,Coffee,,04-03-2017 16:24,afternoon,1
7606,Cake,,04-03-2017 16:24,afternoon,1
7606,Scone,,04-03-2017 16:24,afternoon,1
7607,Bread,,04-03-2017 16:32,afternoon,1
7608,Scandinavian,,04-03-2017 16:36,afternoon,1
7608,Muffin,,04-03-2017 16:36,afternoon,1
7609,Scandinavian,,04-03-2017 17:14,evening,1
7610,Farm House,,05-03-2017 9:35,morning,1
7611,Bread,,05-03-2017 9:48,morning,1
7611,Medialuna,,05-03-2017 9:48,morning,1
7612,Coffee,,05-03-2017 9:55,morning,1
7612,Spanish Brunch,,05-03-2017 9:55,morning,1
7613,Coffee,,05-03-2017 9:58,morning,1
7614,Coffee,,05-03-2017 9:59,morning,1
7615,Bread,,05-03-2017 10:19,morning,1
7615,Coffee,,05-03-2017 10:19,morning,1
7615,Pastry,,05-03-2017 10:19,morning,1
7615,Spanish Brunch,,05-03-2017 10:19,morning,1
7616,Bread,,05-03-2017 10:19,morning,1
7616,Scone,,05-03-2017 10:19,morning,1
7617,Bread,,05-03-2017 10:31,morning,1
7617,Coffee,,05-03-2017 10:31,morning,1
7617,Coffee,,05-03-2017 10:31,morning,1
7617,Toast,,05-03-2017 10:31,morning,1
7618,Bread,,05-03-2017 10:42,morning,1
7619,Pastry,,05-03-2017 10:47,morning,1
7619,Bread,,05-03-2017 10:47,morning,1
7619,Pastry,,05-03-2017 10:47,morning,1
7620,Hot chocolate,,05-03-2017 10:48,morning,1
